tid,text,ts,uid,username,user_screen_name,created_at,timezone,user_description,coordinates,city,country,lang
724006190783451136,"'Dicen que todo lo bueno se acaba' @ Andorra la Vella, Andorra https://t.co/J6TQTBAPTO",1461451501924,119834330,Char.,Caarlotaa,Sat Apr 23 22:45:01 +0000 2016,Madrid,"Obsesión por el tiempo.Dicen que todo lo bueno se acaba.TODOS LOCOS. ∞ My Life,My Rules ∞ No te mires tanto,que estás muy





 snapchat: carlota2205","[1.51667, 42.5]",Andorra la Vieja,Andorra,es
724006515930218497,"Ici demeure un silence, aussi grand que ceux des cathédrales.",1461451579445,712295433557639168,Luna,Selenophiliaaaa,Sat Apr 23 22:46:19 +0000 2016,,Mini blonde lunaire danseuse à nébuleuses courte sur pattes • cactée •                     insta : selenophiliaa,"[2.27002874, 48.91436648]",France,France,fr
724013208109985792,I❤️you! Amarte por sobre todo!!  #sanjordi 💛💚💙💜 @ Canillo https://t.co/Jctldpwh9F,1461453174985,155001612,Sofi Craveli,soficra,Sat Apr 23 23:12:54 +0000 2016,Santiago,"Antes de morir...VIVE,AMA,SUEÑA  ❤️","[1.6, 42.56666667]",Canillo,Andorra,es
724025869216419842,Avec mon loulou 😘👼 @ Pas de la Casa https://t.co/1RqVoSoNLv,1461456193628,53970814,Mika Ël,mikadosebo,Sun Apr 24 00:03:13 +0000 2016,Paris,✈️ Toulousain ☀️ ! Je suis un Connard ! J'aime le pouvoir ! Je suis pas cool et je suis insociable ! Rugbyman (ou pas),"[1.73333, 42.55]",Encamp,Andorra,fr
724099828893007873,Good morning #Andorra! Sun will rise in 30 minutes (local time 06:57) #Sunrise #Photo #Photography [24.04.2016],1461473826989,4567387397,PhotoSchedule,PhotoSchedule,Sun Apr 24 04:57:06 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
724142917581836288,"Amb aquesta imatge de #laseu d'ahir després de la tempesta, amb el #Cadi al fons i la nostra… https://t.co/zzGWT17P9B",1461484100133,309834506,Jordi Fàbrega,jorfabrega,Sun Apr 24 07:48:20 +0000 2016,Athens,"Pediatre català, que estima la seva professió i el seu pais. Membre de @pedpirineus i @igersseu. Tuitejo per compartir, per aprendre, i perquè m'agrada. ;-)","[1.4673, 42.36215]",les Valls de Valira,España,und
724150644945354752,Limoncello... @ Sispony https://t.co/3tHtmG6kvm,1461485942480,17003386,Josep A. Rivero,hunnito,Sun Apr 24 08:19:02 +0000 2016,Madrid,Quality Manager,"[1.51667, 42.5333]",la Massana,Andorra,it
724153791575121920,J'ai fait un rêve très choquant...😳😳,1461486692695,3116401960,C'est un classic.,CorreaSaga78,Sun Apr 24 08:31:32 +0000 2016,,tu veut m'donner des lecon sa t'apprendra/ H24 dans la zone j'la monopolise,"[1.46030879, 49.2813797]",France,France,fr
724157266782359552,4 de 6 amb agulla carregat i descarregat #castellersdandorra… https://t.co/d0U72rOWdq,1461487521249,238663200,Marta Dejuan,MartaDejuan,Sun Apr 24 08:45:21 +0000 2016,Berlin,"Sóc pedagoga. M'apassiona el món de l'educació, el cicloturisme, la muntanya, el mar...","[1.52300014, 42.50701674]",Andorra la Vella,Andorra,und
724158889772613632,En el campus de waterpolo WP CAMP XTRM de este verano en Encamp aprenderás de los mejores… https://t.co/bGinejVHuP,1461487908200,2508098103,WP Camp,campuswpcamp,Sun Apr 24 08:51:48 +0000 2016,,Campus y torneos de waterpolo. ES | CA,"[1.58064943, 42.53588236]",Encamp,Andorra,es
724170203156897792,#pretemporada2016 #jardiordino @ Ordino https://t.co/voU9qc0TsM,1461490605521,1676055386,Lourdes Lpz Montanya,llopmont,Sun Apr 24 09:36:45 +0000 2016,Madrid,"Cultura, art, patrimoni, humanística i humor. Facebook//. Culture, arts, heritage, humanistics and humour. Facebook.","[1.53305556, 42.555]",Ordino,Andorra,eu
724172775234113536,"¡¡¡ Buenos días !!! 
Nos alegramos qué #Sevilla acoja nuestro producto 
¡Comunidad #neverusual que crece!
#bambú https://t.co/UxcALFQTX3",1461491218752,2776084585,SEVENSunglasses,Se7enSunglasses,Sun Apr 24 09:46:58 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-0.0380494, 38.6138073]",España,España,es
724172910810808324,@miguelpinho8765 Sa va vieux croûton?😂✌️,1461491251076,4318595261,Lydiegrs,lydiesdu23,Sun Apr 24 09:47:31 +0000 2016,,,"[1.71101707, 46.03000208]",France,France,fr
724175202666455040,@andorraworld_ad esteu segurs de la necessitat de fonts de colors i… https://t.co/qNd1NSs5IN,1461491797497,95665607,SERAFI,SERAFI21,Sun Apr 24 09:56:37 +0000 2016,Madrid,Fixed Income Trader @MoraBanc Digo lo que pienso y normalmente pienso lo que digo. Los miercoles sobre las 13:45 os lo cuento en @Ser_Andorra RT no es estar OK.,"[1.5859672, 42.53803858]",Encamp,Andorra,und
724183080777355272,#Preventiu castellers. #Preventivo castellers. #Andorra #castellers #castellersandorra… https://t.co/rMW10anh8h,1461493675785,145900077,David Becerra,Neo271,Sun Apr 24 10:27:55 +0000 2016,Madrid,Técnico emergencias sanitarias y fanático de la tecnología-Siempre he creído que tengo una cita con el destino!- La sinceridad ante todo!Las verdades a la cara!,"[1.52933346, 42.50882569]",Andorra la Vella,Andorra,en
724193241546014720,Je me suis réveillée pile avant Dohr si c pas magnifique ça,1461496098301,3410878186,ahlalalala,Call_me_Kehla,Sun Apr 24 11:08:18 +0000 2016,Pacific Time (US & Canada),Because everything is Mektub,"[1.3331829, 43.6101413]",Midi-Pyrénées,France,fr
724204671271878656,@cw_spnbaby happy birthday 🎂🎈,1461498823360,4854374248,angie,jensangel75,Sun Apr 24 11:53:43 +0000 2016,Pacific Time (US & Canada),,"[2.9618178, 49.9949834]",France,France,en
724204882408923136,#tmaxbcnofficial #andorra @ Os de Civís https://t.co/6u8uVTycz2,1461498873699,56786619,Xavier Camps,XavierCamps,Sun Apr 24 11:54:33 +0000 2016,Madrid,"Técnico superior en Telecomunicaciones e informática y Técnico superior en sonido. Aficionado a la tecnología y al deporte.
Telegram: @xaviercamps","[1.43333, 42.5]",Les Valls de Valira,España,pt
724207227297513472,#gym #fit #full #top #cardio #illacarlemany #next #contenta #felizdomingo #💪 @ NEXT Health Club… https://t.co/rc9R78d8Wj,1461499432764,783019352,fernanda barbosa,fernand00429439,Sun Apr 24 12:03:52 +0000 2016,,,"[1.5350611, 42.5086708]",Escaldes-Engordany,Andorra,en
724210768091222016,"@ASta_stephane Bonjour à vous aussi. Pavie fait partie du Grand-Auch et donc du projet conçu, réalisé et financé par Orange.",1461500276955,2436930193,Gers Numérique,GersNumerique,Sun Apr 24 12:17:56 +0000 2016,,Gers Numérique rassemble Conseil Departemental et Communautés de Communes du Gers pour le deploiement du Très Haut Débit. 100% des Gersois à +de 8Mbit/s en 2017,"[1.18098887, 44.82639484]",France,France,fr
724223355600134144,Amove con eso de darse la mano . Si yo me llevo mal con un.piloto.px se la tengo q dar? Como si viene el rey,1461503278051,1729635834,juanjo,juanjo3556,Sun Apr 24 13:07:58 +0000 2016,Madrid,"aquí sólo se conjuga el tiempo de una manera: presente del verbo ser, porque el pasado se fue, y el futuro nunca llega.","[-5.96096955, 36.2522704]",España,España,es
724223887731367937,"Mañana completa #caminata #airepuro #desconectar #engolasters @ Engolasters, Escaldes-engordany, https://t.co/lPLbVATBAb",1461503404921,464516203,L4UR4,Laura_AND12,Sun Apr 24 13:10:04 +0000 2016,Athens,Arquitectura | Sostenibilidad,"[1.54789357, 42.50930003]",Escaldes-Engordany,Andorra,es
724225319234740225,Paseitos por Bellver de Cerdanya #catalunya #cerdanya #cadi #pirineos @ Bellver De La Cerdanya https://t.co/1cg36c6kIQ,1461503746218,464516203,L4UR4,Laura_AND12,Sun Apr 24 13:15:46 +0000 2016,Athens,Arquitectura | Sostenibilidad,"[1.77614067, 42.37051429]",Bellver de Cerdanya,España,und
724225399627108352,https://t.co/26CUz70An8,1461503765385,1557624655,Jesse-Lee petherick,Jesspetherick,Sun Apr 24 13:16:05 +0000 2016,,"loves sports, boxing, gym, country music, outdoors, fishing, rugby, family and great sence of humour 
ask me More!!!","[0.0830275, 51.4503852]",Spain,España,und
724230027370356736,Excellent weekend with my girl in Andorra! 😊 @ Andorra la Vella https://t.co/aQZqe0XJ2h,1461504868725,179862455,Albert Rojo,AlbertRojo,Sun Apr 24 13:34:28 +0000 2016,Greenland,Red Ribbon Agent · EU Events Coordinator at @RiotGames · EUW: av3rn · One of the six @LVPes's founders,"[1.5229481, 42.5059814]",Andorra la Vieja,Andorra,en
724240197395857408,Mmm... On havia aparcat? 😅 @ Sant Julià de Lòria https://t.co/thzETERzIx,1461507293448,56786619,Xavier Camps,XavierCamps,Sun Apr 24 14:14:53 +0000 2016,Madrid,"Técnico superior en Telecomunicaciones e informática y Técnico superior en sonido. Aficionado a la tecnología y al deporte.
Telegram: @xaviercamps","[1.49111111, 42.465]",San Julián de Loria,Andorra,und
724245419920859136,"Nice team work again by @Etixx_QuickStep in #LBL, I hope the win comes home!! And respect to ALL the bunch there, #roadheroes.",1461508538595,128804249,Carlos Verona,Carlos_Verona,Sun Apr 24 14:35:38 +0000 2016,Greenland,"Esfuerzo y trabajo, creo que everything happens for a reason. Pro-cyclist for @Etixx_Quickstep.","[1.5145654, 42.5322347]",la Massana,Andorra,en
724252071055265794,"Un amor ayer 💁 💜 ! 
#Familia #santjordiday 💛 .",1461510124349,723840931384950784,vคภεรรค ♡ ണεภ∂๏zค,vnsssunmoon,Sun Apr 24 15:02:04 +0000 2016,,« Solo busco mi felicidad ✧ ♡ »《 En España ♕ ♡ // Philippines ✈ ✧ 》『 Primaria ❄ ✧ -- 12 años ♕ ✧ ♡ 』˜☫Tinista ♕ ♡ = Real Madrid ♕ ✧ ' .,"[2.1654508, 41.3807003]",España,España,es
724254217116999680,Hay días en los que la montaña se vuelve en contra como hoy... Hemos encontrado a una… https://t.co/WRYV1UgqmT,1461510636010,44591053,David Gonzalez,davichuelo,Sun Apr 24 15:10:36 +0000 2016,Madrid,Emprendedor techy // Creatividad // marketing tecnologico // software - apps - wifi y eventos,"[1.689882, 42.508104]",Encamp,Andorra,es
724265617977647104,@Angeellees invita no? Jiji,1461513354187,1729635834,juanjo,juanjo3556,Sun Apr 24 15:55:54 +0000 2016,Madrid,"aquí sólo se conjuga el tiempo de una manera: presente del verbo ser, porque el pasado se fue, y el futuro nunca llega.","[-5.9607408, 36.2524943]",España,España,es
724266974147149824,@justinbieber  Add me In snapchat As Andreapin1 Because I Can't  Talk With You. PLEASE Add Me JB. https://t.co/eM3cXld4su,1461513677523,2937314392,AndreaPin_Bieber,andreac15_pin,Sun Apr 24 16:01:17 +0000 2016,Pacific Time (US & Canada),Justin Bieber ♡,"[-3.3959786, 40.6410631]",Spain,España,en
724268326906671104,xoxoneria desacatá @ Andorra https://t.co/817aP1jKog,1461514000046,258649337,#KingOfSwaggers,SweetFlow23,Sun Apr 24 16:06:40 +0000 2016,Athens,Booking : dani@polarnights.net / booking@sweetflow.net // Artista & WIFImaker klk #KingOfSwaggers          (Full HD) http://youtu.be/NRQn1OqCbUc,"[1.5, 42.5]",Andorra la Vieja,Andorra,pt
724272998132404226,Hola hay alguien?,1461515113753,1729635834,juanjo,juanjo3556,Sun Apr 24 16:25:13 +0000 2016,Madrid,"aquí sólo se conjuga el tiempo de una manera: presente del verbo ser, porque el pasado se fue, y el futuro nunca llega.","[-5.96096955, 36.2522704]",España,España,es
724289032449101824,"A triste realidade, os Homens não gostam de fotos https://t.co/gw9aUPGFX4",1461518936632,4240974022,adriana filipa,moonriseandset,Sun Apr 24 17:28:56 +0000 2016,Pacific Time (US & Canada),♉ 17 ⚫Let your soul shine⚫,"[-8.5636892, 41.7806133]",Espanha,España,pt
724298308387221504,Cuando a 24 de abril la enfermedad aún está al 200%!! 🙊 siempre por… https://t.co/w7eChRjZjB,1461521148188,385652556,Ricardo Ruano,Ricardo10Ruano,Sun Apr 24 18:05:48 +0000 2016,,Profesional Shapper grupo ASPsnowparks en Vallnord Snowparks Arinsal / Tecnico Deportivo Snowboard nivel 2.,"[1.73259592, 42.54258032]",Encamp,Andorra,es
724304405202374657,"""Quizás la espera se nos hizo larga..."" Es nota que els hi encanten les compres....😂 #me #zara… https://t.co/EZ04ix5vpp",1461522601782,252618628,Elio Da Silva Comí,elio_lilo,Sun Apr 24 18:30:01 +0000 2016,Greenland,Andorrà / Estudiant d'administració i finances/ Projecte d'alguna cosa d'aquí 1 any / Aficionat del @FCBarcelona_cat i @morabancandorra /amant de la lectura,"[1.53171076, 42.50831055]",Andorra la Vella,Andorra,es
724308438445113345,Good evening #Andorra! Sun will set in 30 minutes (local time 20:46) #Sunset #Photo #Photography [24.04.2016],1461523563382,4567387397,PhotoSchedule,PhotoSchedule,Sun Apr 24 18:46:03 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
724309093113012224,Puré de carbassó amb #gomasio i oli d'oliva de primera pressió en fred. #imporexsalut #andorra… https://t.co/ZMOqSEXcLW,1461523719467,2272801392,Imporex Salut,ImporexSalut,Sun Apr 24 18:48:39 +0000 2016,Ljubljana,Especialistes en donar un valor afegit a la teva salut. Especialistas en dar un valor añadido a tu salud.,"[1.5356548, 42.508194]",Escaldes-Engordany,Andorra,und
724323070505312256,Miles de personas han sobrevivido sin amor; ninguna sin agua. @ Isla… https://t.co/spAznBK2oZ,1461527051937,258299433,Fran Javier ⚓,TuPutoLorquinoo,Sun Apr 24 19:44:11 +0000 2016,Amsterdam,"19. Intentas pasar de página, pero bien que dejas doblada la esquina. Instagram:franjavierrrrrrrr¿para que seguir leyendo? Mejor conóceme.","[-1.54654444, 37.40855278]",España,España,es
724330429306818560,@cpaquillo @azucarmoreno hombree por favorrrr claro q las voy a seguir,1461528806412,1729635834,juanjo,juanjo3556,Sun Apr 24 20:13:26 +0000 2016,Madrid,"aquí sólo se conjuga el tiempo de una manera: presente del verbo ser, porque el pasado se fue, y el futuro nunca llega.","[-5.9607408, 36.2524943]",España,España,es
724337055799586818,vesprada @ Ordino Principat d'Andorra https://t.co/xKKZDMgX1D,1461530386291,250685375,Marc Serrat,davidloskis,Sun Apr 24 20:39:46 +0000 2016,,,"[1.53419338, 42.55607411]",Ordino,Andorra,und
724337311077552128,"TB- Skiing 😎🎿 #tb @ Andorra la Vella, Andorra https://t.co/DhcJUWrAql",1461530447154,595776576,Dan Stead,_danstead,Sun Apr 24 20:40:47 +0000 2016,London,"18, #WHU #COYI Instagram: _danstead","[1.51667, 42.5]",Andorra la Vella,Andorra,pt
724338872902123520,"Home sweet home...
#RealMadrid #Hala_Madrid #Real_Madrid
#SantiagoBernabeu https://t.co/Mx8G24CtBD",1461530819522,286556630,Mohamed Siddiq,m_siddig,Sun Apr 24 20:46:59 +0000 2016,Abu Dhabi,‏‏‏هذا أنا .. عمري ورق.. حلمي ورق.. طفل صغير في جحيم الموج حاصره الغرق.. ضوء طريد في عيون الأفق يطويه الشفق.. نجم أضاء الكون يوما..... واحترق,"[55.9706732, 25.799524]",Spain,España,en
724341910236700672,"April 24th in Coll Blanc @grandvalira , a cold &amp; snowy winter spring day to enjoy. I was lucky,I… https://t.co/QSTJynLXJg",1461531543679,1696153190,Alex Carballo,AlexCarballo69,Sun Apr 24 20:59:03 +0000 2016,,,"[1.64972273, 42.57882583]",Canillo,Andorra,en
724350800546410496,"""Ja svojim morem plovim, putujem. Sve manje tugujem,sve više ludujem.Jer znam da neko kući čeka me,šta bih da nemam te-sve ti dugujem""",1461533663294,380576840,Miki Novović,MNTrideset5,Sun Apr 24 21:34:23 +0000 2016,Greenland,"Professional Basketball Player(Forward)..God forgives and I don't, I got it tatted in my skin,I'm going straight to hell that's if ballin' is a sin ..#beastlife","[0.52408128, 40.816392]",Spain,España,und
724352571566075904,Kad se izgubi neka utakmica zanimljivo mi je koliko se košarkaških eksperata pojavi sa teorijom kako bi to trebalo.Od konobara do stražara,1461534085538,380576840,Miki Novović,MNTrideset5,Sun Apr 24 21:41:25 +0000 2016,Greenland,"Professional Basketball Player(Forward)..God forgives and I don't, I got it tatted in my skin,I'm going straight to hell that's if ballin' is a sin ..#beastlife","[0.52407982, 40.81641848]",Spain,España,und
724352996725792768,Morning training  #9day @ Andorra (Ordino) https://t.co/FFuTMqNjdx,1461534186904,621312163,Gerard Suarez,DRNOJr,Sun Apr 24 21:43:06 +0000 2016,Amsterdam,en mi mundo,"[1.51926668, 42.58004842]",Ordino,Andorra,en
724356599649845249,Aaaaaaa q mañana es lunes? No me habia dao cuenta joe,1461535045908,1729635834,juanjo,juanjo3556,Sun Apr 24 21:57:25 +0000 2016,Madrid,"aquí sólo se conjuga el tiempo de una manera: presente del verbo ser, porque el pasado se fue, y el futuro nunca llega.","[-5.96096955, 36.2522704]",España,España,es
724366657146249216,"#DiaDeLaMadre🎁
👉🏼Introducir cupón: sevenjefa 👈🏼
¡20% off!
#amor de una madre 
muy #Neverusual 🔝😎
#Bambú #gafasdesol https://t.co/dM5HRTLRy4",1461537443802,2776084585,SEVENSunglasses,Se7enSunglasses,Sun Apr 24 22:37:23 +0000 2016,Madrid,"Gafas de sol polarizadas hechas con madera de bambú. Define tu estilo.
Envío 24/48h
#Sunglasses made ​​of #bamboo wood and #polarized glass
¡Hazte #neverusual!","[-3.6955528, 40.4310864]",España,España,es
724367997524168704,Amazing building #segardafamilia#Barcelona https://t.co/AoRDc8164H,1461537763373,287831946,stacieleighjennings,staciej12,Sun Apr 24 22:42:43 +0000 2016,,Actions speak louder than words,"[2.1549561, 41.3923896]",Catalonia,España,en
724376177503272962,#clouds #rain #sky #afterrain #mountain #pyrenees #andorra #lamassana #snow #springbreak @ La… https://t.co/WP5epbhHVC,1461539713632,19331477,Txell Llorach,txellllorach,Sun Apr 24 23:15:13 +0000 2016,Madrid,UX&UI designer,"[1.51444444, 42.54444444]",la Massana,Andorra,und
724381769894604802,Feeling top of the world on my walk in St Julia.  April 2016 #andorra #funfunfun #anotherlevel… https://t.co/XY9LX8VfJD,1461541046962,34923880,Charlie Elliott,DjCharliekid,Sun Apr 24 23:37:26 +0000 2016,Madrid,The problem with the world is that the intelligent people are full of doubts while the stupid ones are full of confidence.,"[1.49361111, 42.475]",Sant Julià de Lòria,Andorra,en
724383994696077313,"Sisters 👭😍 @ Andorra la Vella, Andorra https://t.co/gJ7kCnUroU",1461541577396,103070359,Andrea Collazos,AndreaCollazos,Sun Apr 24 23:46:17 +0000 2016,Madrid,"27. Las palabras se olvidan, los momentos vividos siempre serán recordados.
On the top of the world. Yesterday is History, Today is a Gift, Tomorrow is Mystery.","[1.51667, 42.5]",Andorra la Vieja,Andorra,es
724461696979480578,Good morning #Andorra! Sun will rise in 30 minutes (local time 06:55) #Sunrise #Photo #Photography [25.04.2016],1461560103064,4567387397,PhotoSchedule,PhotoSchedule,Mon Apr 25 04:55:03 +0000 2016,Midway Island,We bring up sunrise and sunset around the world so you can get your camera ready or just enjoy the view. Fixed and Updated 03/2016 :). Developed by @TheOwlkeep,"[1.51667, 42.5]",Andorra la Vella,Andorra,en
